systematic_name	standard_name	chrom	start	end
YKL018W	SWD2	chrXI	404102	405091
YKL019W	RAM2	chrXI	402568	403518
YKL020C	SPT23	chrXI	398832	402080
YKL021C	MAK11	chrXI	397344	398750
YKL022C	CDC16	chrXI	394726	397248
YKL023C-A	MIN9	chrXI	393146	393373
YKL023W		chrXI	393721	394554
YKL024C	URA6	chrXI	392526	393140
YKL025C	PAN3	chrXI	390240	392279
YKL026C	GPX1	chrXI	389380	389883
YKL027W	TCD2	chrXI	387562	388905
YKL028W	TFA1	chrXI	385758	387206
YKL029C	MAE1	chrXI	382716	384725
YKL030W		chrXI	382498	383103
YKL031W		chrXI	382072	382485
YKL032C	IXR1	chrXI	380065	381858
YKL033W	TTI1	chrXI	375456	378572
YKL033W-A		chrXI	374505	375215
YKL034W	TUL1	chrXI	371829	374105
YKL035W	UGP1	chrXI	369891	371390
YKL036C		chrXI	369528	369920
YKL037W	AIM26	chrXI	369365	369721
YKL038W	RGT1	chrXI	365605	369117
YKL039W	PTM1	chrXI	362622	364193
YKL040C	NFU1	chrXI	361058	361828
YKL041W	VPS24	chrXI	360143	360817
YKL042W	SPC42	chrXI	358475	359566
YKL043W	PHD1	chrXI	356748	357848
YKL044W	MMO1	chrXI	356322	356642
YKL045W	PRI2	chrXI	353493	355079
YKL046C	DCW1	chrXI	351275	352624
YKL047W	ANR2	chrXI	349463	351013
YKL048C	ELM1	chrXI	347214	349136
YKL049C	CSE4	chrXI	346075	346764
YKL050C		chrXI	342852	345620
YKL051W	SFK1	chrXI	341312	342373
YKL052C	ASK1	chrXI	339668	340546
YKL053C-A	MDM35	chrXI	339182	339442
YKL053W		chrXI	339572	339946
YKL054C	DEF1	chrXI	336537	338753
YKL055C	OAR1	chrXI	335321	336157
YKL056C	TMA19	chrXI	334412	334915
YKL057C	NUP120	chrXI	330856	333969
YKL058W	TOA2	chrXI	330166	330534
YKL059C	MPE1	chrXI	328118	329443
YKL060C	FBA1	chrXI	326408	327487
YKL061W	BLI1	chrXI	325771	326112
YKL062W	MSN4	chrXI	323228	325120
YKL063C		chrXI	321015	321518
YKL064W	MNR2	chrXI	317764	320673
YKL065C	YET1	chrXI	316437	317057
YKL065W-A	DPC7	chrXI	315954	316175
YKL066W		chrXI	315281	315724
YKL067W	YNK1	chrXI	314812	315273
YKL068W	NUP100	chrXI	310199	313078
YKL068W-A		chrXI	309206	309442
YKL069W		chrXI	307285	307827
YKL070W		chrXI	306211	306720
YKL071W		chrXI	305114	305884
YKL072W	STB6	chrXI	299582	301882
YKL073W	LHS1	chrXI	296430	299075
YKL074C	MUD2	chrXI	294610	296193
YKL075C		chrXI	292956	294308
YKL076C	PSY1	chrXI	292838	293221
YKL077W	PSG1	chrXI	291453	292631
YKL078W	DHR2	chrXI	288845	291052
YKL079W	SMY1	chrXI	286603	288573
YKL080W	VMA5	chrXI	285030	286208
YKL081W	TEF4	chrXI	282891	284455
YKL082C	RRP14	chrXI	281025	282329
YKL083W		chrXI	280921	281535
YKL084W	HOT13	chrXI	280509	280859
YKL085W	MDH1	chrXI	279123	280127
YKL086W	SRX1	chrXI	278281	278664
YKL087C	CYT2	chrXI	277189	277863
YKL088W	CAB3	chrXI	275283	276998
YKL089W	MIF2	chrXI	273394	275043
YKL090W	CUE2	chrXI	271878	273209
YKL091C		chrXI	269718	270650
YKL092C	BUD2	chrXI	266145	269459
YKL093W	MBR1	chrXI	264789	265808
YKL094W	YJU3	chrXI	263349	264290
YKL095W	YJU2	chrXI	262277	263113
YKL096C-B		chrXI	259073	259222
YKL096W	CWP1	chrXI	261132	261851
YKL096W-A	CWP2	chrXI	259253	259531
YKL097C		chrXI	258503	258913
YKL098W	MTC2	chrXI	256770	257843
YKL099C	UTP11	chrXI	255720	256472
YKL100C	YPF1	chrXI	253697	255460
YKL100W-A		chrXI	254159	254248
YKL101W	HSL1	chrXI	248920	253476
YKL102C		chrXI	248062	248367
YKL103C	APE1	chrXI	246138	247682
YKL104C	GFA1	chrXI	243220	245373
YKL105C	SEG2	chrXI	239185	242583
YKL106C-A		chrXI	237147	237266
YKL106W	AAT1	chrXI	237536	238891
YKL107W		chrXI	236141	237070
YKL108W	SLD2	chrXI	234426	235787
YKL109W	HAP4	chrXI	232227	233891
YKL110C	KTI12	chrXI	228939	229880
YKL111C		chrXI	228464	228799
YKL112W	ABF1	chrXI	226570	228765
YKL113C	RAD27	chrXI	224727	225875
YKL114C	APN1	chrXI	223352	224455
YKL115C		chrXI	222893	223285
YKL116C	PRR1	chrXI	221344	222900
YKL117W	SBA1	chrXI	220324	220974
YKL118W		chrXI	219126	219437
YKL119C	VPH2	chrXI	218570	219217
YKL120W	OAC1	chrXI	217344	218318
YKL121W	DGR2	chrXI	214142	216700
YKL122C	SRP21	chrXI	212495	212998
YKL123W		chrXI	212043	212423
YKL124W	SSH4	chrXI	210593	212332
YKL125W	RRN3	chrXI	208247	210130
YKL126W	YPK1	chrXI	205707	207749
YKL127W	PGM1	chrXI	203541	205253
YKL128C	PMU1	chrXI	200884	201771
YKL129C	MYO3	chrXI	196349	200167
YKL130C	SHE2	chrXI	195288	196028
YKL131W		chrXI	194478	194999
YKL132C	RMA1	chrXI	193574	194866
YKL133C	RCI50	chrXI	191679	193070
YKL134C	Oct-01	chrXI	189124	191442
YKL135C	APL2	chrXI	186460	188640
YKL136W		chrXI	186416	186814
YKL137W	CMC1	chrXI	185957	186292
YKL138C	MRPL31	chrXI	185286	185681
YKL138C-A	HSK3	chrXI	184803	185012
YKL139W	CTK1	chrXI	182958	184544
YKL140W	TGL1	chrXI	180779	182425
YKL141W	SDH3	chrXI	179667	180263
YKL142W	MRP8	chrXI	178515	179174
YKL143W	LTV1	chrXI	176781	178172
YKL144C	RPC25	chrXI	175843	176481
YKL145W	RPT1	chrXI	174213	175616
YKL145W-A		chrXI	174958	175050
YKL146W	AVT3	chrXI	171783	173861
YKL147C		chrXI	171551	172168
YKL148C	SDH1	chrXI	169207	171129
YKL149C	DBR1	chrXI	167612	168829
YKL150W	MCR1	chrXI	166544	167452
YKL151C	NNR2	chrXI	164917	165930
YKL152C	GPM1	chrXI	163642	164385
YKL153W		chrXI	163600	164109
YKL154W	SRP102	chrXI	161601	162335
YKL155C	RSM22	chrXI	159456	161342
YKL156C-A		chrXI	158975	159091
YKL156W	RPS27A	chrXI	158613	159212
YKL157W	APE2	chrXI	154991	158232
YKL158W		chrXI	154996	155298
YKL159C	RCN1	chrXI	153816	154451
YKL160W	ELF1	chrXI	153269	153706
YKL161C	KDX1	chrXI	149386	150687
YKL162C		chrXI	147630	148838
YKL162C-A		chrXI	145922	146074
YKL163W	PIR3	chrXI	144401	145378
YKL164C	PIR1	chrXI	141794	142819
YKL165C	MCD4	chrXI	137932	140691
YKL165C-A		chrXI	135790	136023
YKL166C	TPK3	chrXI	134509	135705
YKL167C	MRP49	chrXI	133721	134134
YKL168C	KKQ8	chrXI	131288	133462
YKL169C		chrXI	130685	131068
YKL170W	MRPL38	chrXI	130634	131050
YKL171W	NNK1	chrXI	127475	130261
YKL172W	EBP2	chrXI	125759	127042
YKL173W	SNU114	chrXI	122517	125543
YKL174C	TPO5	chrXI	120380	122236
YKL175W	ZRT3	chrXI	118793	120304
YKL176C	LST4	chrXI	115500	117986
YKL177W		chrXI	114356	114694
YKL178C	STE3	chrXI	113215	114627
YKL179C	COY1	chrXI	110464	112503
YKL180W	RPL17A	chrXI	109269	110129
YKL181W	PRS1	chrXI	107316	108599
YKL182W	FAS1	chrXI	100671	106826
YKL183C-A		chrXI	98395	98607
YKL183W	LOT5	chrXI	98721	99641
YKL184W	SPE1	chrXI	96757	98157
YKL185W	ASH1	chrXI	94499	96265
YKL186C	MTR2	chrXI	92744	93298
YKL187C	FAT3	chrXI	89284	91536
YKL188C	PXA2	chrXI	86225	88786
YKL189W	HYM1	chrXI	84704	85903
YKL190W	CNB1	chrXI	82947	83550
YKL191W	DPH2	chrXI	81035	82639
YKL192C	ACP1	chrXI	80160	80537
YKL193C	SDS22	chrXI	78866	79882
YKL194C	MST1	chrXI	77258	78646
YKL195W	MIA40	chrXI	75821	77032
YKL196C	YKT6	chrXI	74932	75534
YKL197C	PEX1	chrXI	70734	73865
YKL198C	PTK1	chrXI	68232	70220
YKL199C		chrXI	68270	69109
YKL200C		chrXI	65913	67109
YKL201C	MNN4	chrXI	63930	67466
YKL202W		chrXI	63821	64402
YKL203C	TOR2	chrXI	55935	63359
YKL204W	EAP1	chrXI	53704	55602
YKL205W	LOS1	chrXI	50051	53353
YKL206C	ADD66	chrXI	49006	49809
YKL207W	EMC3	chrXI	48194	48955
YKL208W	CBT1	chrXI	47157	47972
YKL209C	STE6	chrXI	42423	46295
YKL210W	UBA1	chrXI	39163	42237
YKL211C	TRP3	chrXI	36699	38153
YKL212W	SAC1	chrXI	34543	36414
YKL213C	DOA1	chrXI	31960	34107
YKL214C	YRA2	chrXI	31082	31693
YKL215C	OXP1	chrXI	26827	30687
YKL216W	URA1	chrXI	25215	26159
YKL217W	JEN1	chrXI	22234	24084
YKL218C	SRY1	chrXI	17359	18339
YKL219W	COS9	chrXI	14485	15708
YKL220C	FRE2	chrXI	9091	11226
YKL221W	MCH2	chrXI	6107	7528
YKL222C		chrXI	3503	5620
YKL223W		chrXI	2389	2721
YKL224C	PAU16	chrXI	1810	2181
YKL225W		chrXI	451	798
YKR001C	VPS1	chrXI	440608	442722
YKR002W	PAP1	chrXI	443232	444938
YKR003W	OSH6	chrXI	445381	446727
YKR004C	ECM9	chrXI	446799	448036
YKR004C-A		chrXI	447437	447679
YKR005C		chrXI	448521	450167
YKR006C	MRPL13	chrXI	450423	451217
YKR007W	MEH1	chrXI	451434	451988
YKR008W	RSC4	chrXI	452201	454078
YKR009C	FOX2	chrXI	454352	457054
YKR010C	TOF2	chrXI	458924	461239
YKR011C		chrXI	461635	462696
YKR012C		chrXI	463739	464116
YKR013W	PRY2	chrXI	463959	464948
YKR014C	YPT52	chrXI	465367	466071
YKR015C		chrXI	466961	468667
YKR016W	MIC60	chrXI	469717	471339
YKR017C	HEL1	chrXI	471694	473349
YKR018C		chrXI	473723	475900
YKR019C	IRS4	chrXI	476216	478063
YKR020W	VPS51	chrXI	478338	478832
YKR021W	ALY1	chrXI	479234	481981
YKR022C	NTR2	chrXI	482171	483139
YKR023W		chrXI	483419	485011
YKR024C	DBP7	chrXI	485144	487372
YKR025W	RPC37	chrXI	487770	488618
YKR026C	GCN3	chrXI	488738	489655
YKR027W	BCH2	chrXI	491364	493661
YKR028W	SAP190	chrXI	494257	497358
YKR029C	SET3	chrXI	497578	499833
YKR030W	GMH1	chrXI	500282	501103
YKR031C	SPO14	chrXI	501344	506395
YKR032W		chrXI	506517	506831
YKR033C		chrXI	506879	507304
YKR034W	DAL80	chrXI	506898	507707
YKR035C	OPI8	chrXI	507920	508561
YKR035W-A	DID2	chrXI	507939	508553
YKR036C	CAF4	chrXI	508702	510633
YKR037C	SPC34	chrXI	510910	511797
YKR038C	KAE1	chrXI	511999	513159
YKR039W	GAP1	chrXI	515063	516871
YKR040C		chrXI	518063	518566
YKR041W		chrXI	518198	518950
YKR042W	UTH1	chrXI	519527	520624
YKR043C	SHB17	chrXI	520897	521712
YKR044W	UIP5	chrXI	522015	523346
YKR045C		chrXI	523418	523969
YKR046C	PLN1	chrXI	524223	525074
YKR047W		chrXI	525257	525562
YKR048C	NAP1	chrXI	525387	526640
YKR049C	FMP46	chrXI	526830	527231
YKR050W	TRK2	chrXI	527815	530484
YKR051W		chrXI	530946	532202
YKR052C	MRS4	chrXI	532550	533464
YKR053C	YSR3	chrXI	534067	535281
YKR054C	DYN1	chrXI	535647	547925
YKR055W	RHO4	chrXI	548216	549091
YKR056W	TRM2	chrXI	549448	551367
YKR057W	RPS21A	chrXI	551657	552242
YKR058W	GLG1	chrXI	552770	554620
YKR059W	TIF1	chrXI	554987	556174
YKR060W	UTP30	chrXI	556518	557342
YKR061W	KTR2	chrXI	557677	558954
YKR062W	TFA2	chrXI	559666	560652
YKR063C	LAS1	chrXI	560789	562297
YKR064W	OAF3	chrXI	562547	565138
YKR065C	PAM17	chrXI	565299	565892
YKR066C	CCP1	chrXI	566113	567198
YKR067W	GPT2	chrXI	567918	570149
YKR068C	BET3	chrXI	570328	570909
YKR069W	MET1	chrXI	571612	573393
YKR070W		chrXI	573574	574632
YKR071C	DRE2	chrXI	574934	575980
YKR072C	SIS2	chrXI	576435	578123
YKR073C		chrXI	578187	578507
YKR074W	AIM29	chrXI	579209	579676
YKR075C		chrXI	579827	580750
YKR075W-A		chrXI	580212	580481
YKR076W	ECM4	chrXI	582283	583395
YKR077W	MSA2	chrXI	583653	584744
YKR078W		chrXI	584952	586709
YKR079C	TRZ1	chrXI	586789	589305
YKR080W	MTD1	chrXI	590395	591357
YKR081C	RPF2	chrXI	591506	592540
YKR082W	NUP133	chrXI	592825	596298
YKR083C	DAD2	chrXI	596421	596822
YKR084C	HBS1	chrXI	597055	598890
YKR085C	MRPL20	chrXI	599094	599681
YKR086W	PRP16	chrXI	599857	603072
YKR087C	OMA1	chrXI	603195	604232
YKR088C	TVP38	chrXI	604405	605418
YKR089C	TGL4	chrXI	605633	608365
YKR090W	PXL1	chrXI	608946	611066
YKR091W	SRL3	chrXI	611525	612265
YKR092C	SRP40	chrXI	612665	613885
YKR093W	PTR2	chrXI	615730	617535
YKR094C	RPL40B	chrXI	617996	618750
YKR095W	MLP1	chrXI	619805	625432
YKR095W-A	PCC1	chrXI	625864	626205
YKR096W	ESL2	chrXI	626793	630380
YKR097W	PCK1	chrXI	631152	632801
YKR098C	UBP11	chrXI	633026	635179
YKR099C-A		chrXI	638531	638722
YKR099W	BAS1	chrXI	635851	638286
YKR100C	SKG1	chrXI	638901	639968
YKR101W	SIR1	chrXI	640540	642504
YKR102W	FLO10	chrXI	646356	649865
YKR103W	NFT1	chrXI	653080	656736
YKR104W		chrXI	656836	657756
YKR105C	VBA5	chrXI	658716	660464
YKR106W	GEX2	chrXI	661442	663289
YLL001W	DNM1	chrXII	147890	150163
YLL002W	RTT109	chrXII	146291	147601
YLL003W	SFI1	chrXII	143201	146041
YLL004W	ORC3	chrXII	141073	142923
YLL005C	SPO75	chrXII	137940	140546
YLL006W	MMM1	chrXII	136586	137866
YLL006W-A		chrXII	136345	136521
YLL007C	LMO1	chrXII	134302	136299
YLL008W	DRS1	chrXII	131729	133987
YLL009C	COX17	chrXII	131205	131414
YLL010C	PSR1	chrXII	129330	130613
YLL011W	SOF1	chrXII	127523	128992
YLL012W	YEH1	chrXII	125534	127255
YLL013C	PUF3	chrXII	122075	124714
YLL014W	EMC6	chrXII	121322	121648
YLL015W	BPT1	chrXII	116432	121111
YLL016W	SDC25	chrXII	112847	115993
YLL017W		chrXII	112234	112545
YLL018C	DPS1	chrXII	109902	111575
YLL018C-A	COX19	chrXII	108676	108972
YLL019C	KNS1	chrXII	105686	107899
YLL019W-A		chrXII	106908	107000
YLL020C		chrXII	105556	105861
YLL021W	SPA2	chrXII	100947	105347
YLL022C	HIF1	chrXII	99044	100201
YLL023C	POM33	chrXII	97997	98836
YLL024C	SSA2	chrXII	95566	97485
YLL025W	PAU17	chrXII	94747	95121
YLL026W	HSP104	chrXII	88623	91349
YLL027W	ISA1	chrXII	87403	88155
YLL028W	TPO1	chrXII	84804	86564
YLL029W	FRA1	chrXII	81461	83710
YLL030C	RRT7	chrXII	80356	80697
YLL031C	GPI13	chrXII	77152	80205
YLL032C		chrXII	74270	76747
YLL033W	IRC19	chrXII	73409	74101
YLL034C	RIX7	chrXII	70633	73146
YLL035W	GRC3	chrXII	68580	70478
YLL036C	PRP19	chrXII	66745	68256
YLL037W		chrXII	66562	66942
YLL038C	ENT4	chrXII	65775	66518
YLL039C	UBI4	chrXII	64062	65207
YLL040C	VPS13	chrXII	54211	63645
YLL041C	SDH2	chrXII	53131	53931
YLL042C	ATG10	chrXII	52087	52590
YLL043W	FPS1	chrXII	49938	51947
YLL044W		chrXII	48216	48662
YLL045C	RPL8B	chrXII	47859	48629
YLL046C	RNP1	chrXII	46714	47463
YLL047W		chrXII	46672	47055
YLL048C	YBT1	chrXII	41280	46265
YLL049W	LDB18	chrXII	40666	41205
YLL050C	COF1	chrXII	39804	40414
YLL051C	FRE6	chrXII	37333	39471
YLL052C	AQY2	chrXII	35912	36361
YLL053C		chrXII	35503	35961
YLL054C		chrXII	32673	35204
YLL055W	YCT1	chrXII	30109	31704
YLL056C		chrXII	27409	28305
YLL057C	JLP1	chrXII	25756	26994
YLL058W		chrXII	23569	25296
YLL059C		chrXII	22474	22980
YLL060C	GTT2	chrXII	21138	21839
YLL061W	MMP1	chrXII	17956	19707
YLL062C	MHT1	chrXII	16639	17613
YLL063C	AYT1	chrXII	14648	16072
YLL064C	PAU18	chrXII	13083	13445
YLL065W		chrXII	11726	12076
YLL066C		chrXII	6120	9836
YLL066W-A		chrXII	6486	6968
YLL066W-B		chrXII	5605	5775
YLL067C		chrXII	585	4301
YLL067W-A		chrXII	843	1325
YLR001C		chrXII	151389	153977
YLR002C	NOC3	chrXII	154343	156334
YLR003C	CMS1	chrXII	156855	157730
YLR004C	THI73	chrXII	157934	159505
YLR005W	SSL1	chrXII	160049	161434
YLR006C	SSK1	chrXII	161755	163893
YLR007W	NSE1	chrXII	164392	165402
YLR008C	PAM18	chrXII	165577	166083
YLR009W	RLP24	chrXII	166537	167136
YLR010C	TEN1	chrXII	167320	167802
YLR011W	LOT6	chrXII	169103	169678
YLR012C		chrXII	169982	170281
YLR013W	GAT3	chrXII	171339	171764
YLR014C	PPR1	chrXII	172268	174982
YLR015W	BRE2	chrXII	175227	176744
YLR016C	PML1	chrXII	176802	177416
YLR017W	MEU1	chrXII	177608	178621
YLR018C	POM34	chrXII	178707	179606
YLR019W	PSR2	chrXII	180288	181481
YLR020C	YEH2	chrXII	181789	183405
YLR021W	IRC25	chrXII	183623	184162
YLR022C	SDO1	chrXII	184174	184926
YLR023C	IZH3	chrXII	185498	187129
YLR024C	UBR2	chrXII	187663	193281
YLR025W	SNF7	chrXII	194452	195174
YLR026C	SED5	chrXII	195450	196472
YLR027C	AAT2	chrXII	196829	198085
YLR028C	ADE16	chrXII	199540	201315
YLR029C	RPL15A	chrXII	201976	202590
YLR030W		chrXII	203290	204081
YLR031W		chrXII	204225	204785
YLR032W	RAD5	chrXII	204991	208500
YLR033W	RSC58	chrXII	208761	210269
YLR034C	SMF3	chrXII	210512	211933
YLR035C	MLH2	chrXII	212369	214456
YLR035C-A		chrXII	215440	218907
YLR036C		chrXII	221521	222132
YLR037C	PAU23	chrXII	222685	223059
YLR038C	COX12	chrXII	224921	225172
YLR039C	RIC1	chrXII	225426	228596
YLR040C	AFB1	chrXII	228908	229582
YLR041W		chrXII	229377	229697
YLR042C		chrXII	229966	230451
YLR043C	TRX1	chrXII	231702	232013
YLR044C	PDC1	chrXII	232390	234081
YLR045C	STU2	chrXII	235037	237703
YLR046C		chrXII	238001	238813
YLR047C	FRE8	chrXII	239347	241407
YLR048W	RPS0B	chrXII	242232	243349
YLR049C	MLO50	chrXII	243886	245172
YLR050C		chrXII	245587	246072
YLR051C	FCF2	chrXII	246324	246977
YLR052W	IES3	chrXII	247201	247953
YLR053C		chrXII	248100	248426
YLR054C	OSW2	chrXII	248717	250978
YLR055C	SPT8	chrXII	251272	253080
YLR056W	ERG3	chrXII	253861	254958
YLR057W	MNL2	chrXII	255306	257855
YLR058C	SHM2	chrXII	257992	259401
YLR059C	REX2	chrXII	259738	260547
YLR060W	FRS1	chrXII	260979	262766
YLR061W	RPL22A	chrXII	263194	263948
YLR062C	BUD28	chrXII	263577	263954
YLR063W	BMT6	chrXII	264157	265254
YLR064W	PER33	chrXII	265456	266277
YLR065C	SND2	chrXII	266373	266918
YLR066W	SPC3	chrXII	267169	267723
YLR067C	PET309	chrXII	267813	270710
YLR068W	FYV7	chrXII	271008	271463
YLR069C	MEF1	chrXII	271630	273915
YLR070C	XYL2	chrXII	274141	275211
YLR071C	RGR1	chrXII	275378	278626
YLR072W	LAM6	chrXII	278862	280943
YLR073C	RFU1	chrXII	281019	281621
YLR074C	BUD20	chrXII	281956	282456
YLR075W	RPL10	chrXII	282927	283592
YLR076C		chrXII	283185	283607
YLR077W	FMP25	chrXII	283872	285623
YLR078C	BOS1	chrXII	285736	286559
YLR079W	SIC1	chrXII	286820	287674
YLR080W	EMP46	chrXII	287916	289250
YLR081W	GAL2	chrXII	290212	291936
YLR082C	SRL2	chrXII	292394	293572
YLR083C	EMP70	chrXII	294091	296094
YLR084C	RAX2	chrXII	296589	300251
YLR085C	ARP6	chrXII	300673	301989
YLR086W	SMC4	chrXII	302243	306499
YLR087C	CSF1	chrXII	306855	315731
YLR088W	GAA1	chrXII	316107	317951
YLR089C	ALT1	chrXII	318237	320015
YLR090W	XDJ1	chrXII	320701	322080
YLR091W	GEP5	chrXII	322297	323178
YLR092W	SUL2	chrXII	323544	326225
YLR093C	NYV1	chrXII	326513	327415
YLR094C	GIS3	chrXII	327730	329238
YLR095C	IOC2	chrXII	329677	332115
YLR096W	KIN2	chrXII	332590	336033
YLR097C	HRT3	chrXII	336231	337265
YLR098C	CHA4	chrXII	337527	339473
YLR099C	ICT1	chrXII	339744	340928
YLR099W-A	MIM2	chrXII	341325	341588
YLR100W	ERG27	chrXII	341810	342853
YLR101C		chrXII	342566	342961
YLR102C	APC9	chrXII	342970	343767
YLR103C	CDC45	chrXII	343989	345941
YLR104W	LCL2	chrXII	346585	346980
YLR105C	SEN2	chrXII	347047	348180
YLR106C	MDN1	chrXII	349006	363738
YLR107W	REX3	chrXII	364116	365330
YLR108C		chrXII	366667	368124
YLR109W	AHP1	chrXII	368781	369311
YLR110C	CCW12	chrXII	369697	370098
YLR111W		chrXII	370391	370723
YLR112W		chrXII	370791	371210
YLR113W	HOG1	chrXII	371620	372927
YLR114C	AVL9	chrXII	374944	377238
YLR115W	CFT2	chrXII	377985	380564
YLR116W	MSL5	chrXII	380822	382252
YLR117C	CLF1	chrXII	382471	384534
YLR118C	TML25	chrXII	384725	385408
YLR119W	SRN2	chrXII	385534	386175
YLR120C	YPS1	chrXII	386511	388220
YLR120W-A		chrXII	388672	388773
YLR121C	YPS3	chrXII	388744	390270
YLR122C		chrXII	390954	391331
YLR123C		chrXII	391078	391407
YLR124W		chrXII	391600	391944
YLR125W		chrXII	393484	393894
YLR126C		chrXII	394765	395520
YLR127C	APC2	chrXII	395758	398319
YLR128W	DCN1	chrXII	398530	399433
YLR129W	DIP2	chrXII	399657	402488
YLR130C	ZRT2	chrXII	402794	404062
YLR131C	ACE2	chrXII	404510	406822
YLR132C	USB1	chrXII	407283	408155
YLR133W	CKI1	chrXII	408445	410193
YLR134W	PDC5	chrXII	410723	412414
YLR135W	SLX4	chrXII	413281	415527
YLR136C	TIS11	chrXII	415801	416658
YLR137W	RKM5	chrXII	417006	418109
YLR138W	NHA1	chrXII	418437	421394
YLR139C	SLS1	chrXII	421542	423473
YLR140W		chrXII	423474	423800
YLR141W	RRN5	chrXII	423683	424774
YLR142W	PUT1	chrXII	425186	426616
YLR143W	DPH6	chrXII	427329	429386
YLR144C	ACF2	chrXII	429677	432016
YLR145W	RMP1	chrXII	432168	432773
YLR146C	SPE4	chrXII	432823	433725
YLR146W-A		chrXII	433870	434058
YLR147C	SMD3	chrXII	434158	434463
YLR148W	PEP3	chrXII	434641	437397
YLR149C		chrXII	437631	439823
YLR149C-A		chrXII	440370	440456
YLR150W	STM1	chrXII	440467	441288
YLR151C	PCD1	chrXII	441715	442737
YLR152C		chrXII	442958	444688
YLR153C	ACS2	chrXII	445524	447575
YLR154C	RNH203	chrXII	447982	448314
YLR154C-G		chrXII	462522	462671
YLR154C-H		chrXII	468827	468958
YLR154W-A		chrXII	452438	452623
YLR154W-B		chrXII	454392	454556
YLR154W-C	TAR1	chrXII	454696	455070
YLR154W-E		chrXII	455433	455636
YLR154W-F		chrXII	455883	456023
YLR155C	ASP3-1	chrXII	469317	470405
YLR156C-A		chrXII	472479	472610
YLR156W		chrXII	472113	472457
YLR157C	ASP3-2	chrXII	472969	474057
YLR157C-A		chrXII	480279	481601
YLR157C-B		chrXII	476333	481601
YLR157C-C		chrXII	482059	482190
YLR157W-D		chrXII	475764	475976
YLR157W-E		chrXII	481873	482037
YLR158C	ASP3-3	chrXII	482549	483637
YLR159C-A		chrXII	485711	485842
YLR159W		chrXII	485345	485689
YLR160C	ASP3-4	chrXII	486201	487289
YLR161W		chrXII	488997	489341
YLR162W		chrXII	489573	489929
YLR162W-A	RRT15	chrXII	490406	490594
YLR163C	MAS1	chrXII	491866	493254
YLR163W-A		chrXII	492812	492925
YLR164W	SHH4	chrXII	493883	494389
YLR165C	PUS5	chrXII	494494	495258
YLR166C	SEC10	chrXII	495429	498044
YLR167W	RPS31	chrXII	498947	499405
YLR168C	UPS2	chrXII	499578	500270
YLR169W		chrXII	500335	500688
YLR170C	APS1	chrXII	500579	501049
YLR171W		chrXII	500733	501122
YLR172C	DPH5	chrXII	501260	502162
YLR173W		chrXII	502421	504247
YLR174W	IDP2	chrXII	504591	505829
YLR175W	CBF5	chrXII	506134	507585
YLR176C	RFX1	chrXII	507797	510232
YLR177W		chrXII	511054	512940
YLR178C	TFS1	chrXII	513162	513821
YLR179C		chrXII	514108	514713
YLR180W	SAM1	chrXII	515262	516410
YLR181C	VTA1	chrXII	516678	517670
YLR182W	SWI6	chrXII	517940	520351
YLR183C	TOS4	chrXII	520543	522012
YLR184W		chrXII	522106	522453
YLR185W	RPL37A	chrXII	522663	523288
YLR186W	EMG1	chrXII	523632	524390
YLR187W	SKG3	chrXII	524865	527945
YLR188W	MDL1	chrXII	528300	530387
YLR189C	ATG26	chrXII	530797	534393
YLR190W	MMR1	chrXII	535214	536689
YLR191W	PEX13	chrXII	537272	538432
YLR192C	HCR1	chrXII	538792	539589
YLR193C	UPS1	chrXII	540009	540536
YLR194C	NCW2	chrXII	540809	541573
YLR195C	NMT1	chrXII	541937	543304
YLR196W	PWP1	chrXII	543968	545698
YLR197W	NOP56	chrXII	546097	547611
YLR198C		chrXII	547286	547645
YLR199C	PBA1	chrXII	547853	548769
YLR200W	YKE2	chrXII	549012	549356
YLR201C	COQ9	chrXII	549511	550293
YLR202C		chrXII	550194	550636
YLR203C	MSS51	chrXII	550650	551960
YLR204W	QRI5	chrXII	552270	552605
YLR205C	HMX1	chrXII	552724	553677
YLR206W	ENT2	chrXII	554578	556419
YLR207W	HRD3	chrXII	556788	559289
YLR208W	SEC13	chrXII	559551	560444
YLR209C	PNP1	chrXII	560797	561732
YLR210W	CLB4	chrXII	562008	563390
YLR211C	ATG38	chrXII	563792	564531
YLR212C	TUB4	chrXII	564860	566281
YLR213C	CRR1	chrXII	566654	567922
YLR214W	FRE1	chrXII	568567	570627
YLR215C	CDC123	chrXII	570776	571858
YLR216C	CPR6	chrXII	572096	573211
YLR217W		chrXII	572909	573232
YLR218C	COA4	chrXII	573466	573918
YLR219W	MSC3	chrXII	574151	576337
YLR220W	CCC1	chrXII	576825	577793
YLR221C	RSA3	chrXII	578362	579024
YLR222C	UTP13	chrXII	579318	581771
YLR222C-A		chrXII	582006	582236
YLR223C	IFH1	chrXII	582233	585490
YLR224W	UCC1	chrXII	586464	587573
YLR225C		chrXII	587695	588918
YLR226W	BUR2	chrXII	589354	590541
YLR227C	ADY4	chrXII	590562	592043
YLR227W-A		chrXII	593438	594760
YLR227W-B		chrXII	593438	598706
YLR228C	ECM22	chrXII	600019	602463
YLR229C	CDC42	chrXII	604212	604787
YLR230W		chrXII	604574	604879
YLR231C	BNA5	chrXII	605758	607119
YLR232W		chrXII	606830	607177
YLR233C	EST1	chrXII	607425	609524
